"caution_order_id","corridor_code","zone","section_from","section_to","track_line","km_from","km_to","normal_sectional_speed_kmph","imposed_caution_speed_kmph","speed_drop_kmph","speed_drop_pct","restriction_reason","triggering_defect_code","triggering_defect_name","defect_category","imposition_timestamp","planned_lifting_timestamp","actual_lifting_timestamp","status","average_train_detention_min","daily_impacted_trains_count","coa_direct_feed_synced","correlated_bdms_block_id","responsible_pway_officer","caution_board_displayed"
"COA-WR-2026-00075","BCT-ADI","WR","BL","ST","LOOP_LINE","110.523","111.072","130","75","55","42.3","Point/Crossing Defect","SQUAT","Squat Defect","STRUCTURAL","2026-07-26T14:36:00.000Z","2026-09-08T11:32:00.000Z","2026-08-03T08:07:00.000Z","LIFTED","4.1","108","true","BDMS-WR-BLK-46746","A. Verma APWI","true"
"COA-WR-2026-00076","BCT-ADI","WR","BRC","ADI","LOOP_LINE","434.252","435.634","130","20","110","84.6","Track Buckling Risk","SQUAT","Squat Defect","STRUCTURAL","2026-08-22T19:52:00.000Z","2026-08-24T14:07:00.000Z","","ACTIVE","7.8","150","true","BDMS-WR-BLK-23551","S. Sharma PWI","true"
"COA-WR-2026-00077","BCT-ADI","WR","BVI","PLG","SINGLE_LINE","452.844","454.694","130","30","100","76.9","Formation Failure","ALIGN_LAT","Alignment — Lateral","GEOMETRIC","2026-08-26T14:18:00.000Z","2026-09-08T21:46:00.000Z","2026-09-26T20:36:00.000Z","LIFTED","9.8","186","true","BDMS-WR-BLK-69266","K. Joshi SE/P-Way","true"
"COA-NR-2026-00078","NDLS-CNB","NR","ALJN","TDL","SINGLE_LINE","212.155","212.534","100","15","85","85","Rail Fracture","SQUAT","Squat Defect","STRUCTURAL","2026-08-24T14:39:00.000Z","2026-09-09T14:12:00.000Z","","ACTIVE","3.5","204","true","BDMS-NR-BLK-60416","D. Reddy SSE/P-Way","true"
"COA-CR-2026-00079","CSTM-PUNE","CR","KYN","KAT","LOOP_LINE","174.272","175.787","110","20","90","81.8","Point/Crossing Defect","GAUGE_TIGHT","Gauge — Tight","GEOMETRIC","2026-06-21T14:28:00.000Z","2026-08-21T12:03:00.000Z","","ACTIVE","8","125","true","BDMS-CR-BLK-86276","K. Joshi SE/P-Way","true"
"COA-CR-2026-00080","CSTM-PUNE","CR","LNV","PUNE","SINGLE_LINE","166.873","170.233","110","30","80","72.7","Bridge Approach Settlement","BALL_SETTLE","Ballast Settlement","FOUNDATION","2026-08-21T09:09:00.000Z","2026-09-01T06:24:00.000Z","","ACTIVE","5.7","119","true","BDMS-CR-BLK-82243","M. Singh PWI","true"
"COA-SR-2026-00081","MAS-SBC","SR","AJJ","KPD","SINGLE_LINE","176.648","179.67","110","30","80","72.7","Bridge Approach Settlement","CROSS_LVL","Cross-Level Defect","GEOMETRIC","2026-06-13T10:00:00.000Z","2026-09-22T20:02:00.000Z","2026-09-26T12:46:00.000Z","LIFTED","7.1","121","true","BDMS-SR-BLK-24186","A. Verma APWI","true"
"COA-NR-2026-00082","DLI-AMB","NR","DLI","SZM","UP_MAIN","167.852","168.273","110","45","65","59.1","Bridge Approach Settlement","FORM_FAIL","Formation Failure","FOUNDATION","2026-08-21T06:11:00.000Z","2026-09-24T13:35:00.000Z","","ACTIVE","6.6","141","true","BDMS-NR-BLK-15210","A. Verma APWI","true"
"COA-ER-2026-00083","HWH-ASN","ER","RNG","ASN","UP_MAIN","66.579","68.894","130","45","85","65.4","Post-Accident Precaution","RW_LAT","Rail Wear — Lateral","STRUCTURAL","2026-08-19T12:16:00.000Z","2026-09-25T08:44:00.000Z","","RAMPING","6.1","114","true","BDMS-ER-BLK-87125","P. Nair JE/P-Way","true"
"COA-CR-2026-00084","CSTM-PUNE","CR","KAT","LNV","UP_MAIN","157.728","160.528","100","15","85","85","Post-Accident Precaution","WELD_DEF","Weld Defect","STRUCTURAL","2026-06-25T12:26:00.000Z","2026-09-22T21:00:00.000Z","","ACTIVE","9.4","175","true","BDMS-CR-BLK-57739","M. Singh PWI","true"
"COA-CR-2026-00085","CSTM-PUNE","CR","KJT","LNL","DN_MAIN","101.019","103.766","110","20","90","81.8","Point/Crossing Defect","FISH_BOLT","Fishplate/Bolt Defect","STRUCTURAL","2026-07-13T20:01:00.000Z","2026-08-23T18:33:00.000Z","","ACTIVE","3.9","193","true","BDMS-CR-BLK-23695","M. Singh PWI","true"
"COA-NR-2026-00086","NDLS-CNB","NR","ALJN","TDL","UP_MAIN","353.732","356.097","100","20","80","80","Post-Accident Precaution","WELD_DEF","Weld Defect","STRUCTURAL","2026-06-22T10:36:00.000Z","2026-09-01T21:33:00.000Z","","ACTIVE","7.1","233","true","BDMS-NR-BLK-55323","P. Nair JE/P-Way","true"
"COA-NCR-2026-00087","DLI-AGC","NCR","NZM","FDB","UP_MAIN","85.522","86.004","100","30","70","70","Rail Fracture","FISH_BOLT","Fishplate/Bolt Defect","STRUCTURAL","2026-06-24T19:41:00.000Z","2026-08-22T19:08:00.000Z","","ACTIVE","5.7","164","true","BDMS-NCR-BLK-71387","K. Joshi SE/P-Way","true"
"COA-SCR-2026-00088","SC-BZA","SCR","KZJ","WLMD","LOOP_LINE","214.728","216.336","130","20","110","84.6","Ballast Deficiency","KINK_RAIL","Kinked Rail","STRUCTURAL","2026-07-12T11:33:00.000Z","2026-09-25T16:05:00.000Z","","ACTIVE","11.3","146","true","BDMS-SCR-BLK-40147","M. Singh PWI","true"
"COA-NR-2026-00089","DLI-AMB","NR","SZM","SNP","UP_MAIN","193.644","196.239","100","30","70","70","Ballast Deficiency","SUPER_ELEV","Superelevation Error","GEOMETRIC","2026-06-28T06:16:00.000Z","2026-09-04T06:15:00.000Z","","RAMPING","3.6","163","true","BDMS-NR-BLK-77125","P. Nair JE/P-Way","true"
"COA-NCR-2026-00090","DLI-AGC","NCR","KSV","MTJ","UP_MAIN","181.106","183.644","100","75","25","25","Bridge Approach Settlement","TRACK_BUCK","Track Buckling","FOUNDATION","2026-08-08T14:13:00.000Z","2026-09-06T19:09:00.000Z","2026-09-10T19:10:00.000Z","LIFTED","1.3","125","true","BDMS-NCR-BLK-65404","S. Sharma PWI","true"
"COA-ER-2026-00091","HWH-ASN","ER","DGR","RNG","UP_MAIN","174.62","175.383","110","75","35","31.8","Formation Failure","WELD_DEF","Weld Defect","STRUCTURAL","2026-08-23T13:49:00.000Z","2026-09-09T11:31:00.000Z","2026-08-08T20:51:00.000Z","LIFTED","4","119","true","BDMS-ER-BLK-83757","V. Gupta AEN","true"
"COA-ER-2026-00092","HWH-ASN","ER","DGR","RNG","UP_MAIN","67.063","70.097","110","75","35","31.8","Weld Defect","TWIST","Track Twist","GEOMETRIC","2026-06-06T10:54:00.000Z","2026-09-09T11:57:00.000Z","","ACTIVE","2.7","134","true","BDMS-ER-BLK-31337","V. Gupta AEN","true"
"COA-NR-2026-00093","NDLS-CNB","NR","TDL","ETW","SINGLE_LINE","17.305","19.915","110","30","80","72.7","Gauge Variation","TRACK_BUCK","Track Buckling","FOUNDATION","2026-07-02T14:58:00.000Z","2026-09-15T09:05:00.000Z","","ACTIVE","8.4","138","true","BDMS-NR-BLK-82994","K. Joshi SE/P-Way","true"
"COA-ER-2026-00094","HWH-ASN","ER","BDC","BWN","DN_MAIN","34.184","34.988","100","20","80","80","Bridge Approach Settlement","FORM_FAIL","Formation Failure","FOUNDATION","2026-07-23T16:04:00.000Z","2026-09-03T19:15:00.000Z","","ACTIVE","10","109","true","BDMS-ER-BLK-68510","R. Kumar SSE/P-Way","true"
"COA-NR-2026-00095","DLI-AMB","NR","PNP","KUN","UP_MAIN","186.286","187.657","100","45","55","55","Post-Accident Precaution","ALIGN_LAT","Alignment — Lateral","GEOMETRIC","2026-07-14T08:40:00.000Z","2026-09-23T21:16:00.000Z","","ACTIVE","6.5","103","true","BDMS-NR-BLK-70825","S. Sharma PWI","true"
"COA-WR-2026-00096","BCT-ADI","WR","BRC","ADI","SINGLE_LINE","188.695","189.717","110","30","80","72.7","Track Buckling Risk","BALL_FOUL","Ballast Fouling","FOUNDATION","2026-06-03T18:48:00.000Z","2026-09-22T21:13:00.000Z","","RAMPING","7.2","108","true","BDMS-WR-BLK-73340","A. Verma APWI","true"
"COA-CR-2026-00097","CSTM-PUNE","CR","LNV","PUNE","LOOP_LINE","17.214","17.77","110","45","65","59.1","Gauge Variation","SUPER_ELEV","Superelevation Error","GEOMETRIC","2026-08-04T10:34:00.000Z","2026-09-21T19:21:00.000Z","","ACTIVE","5.8","125","true","BDMS-CR-BLK-46925","A. Verma APWI","true"
"COA-NCR-2026-00098","DLI-AGC","NCR","MTJ","AGC","UP_MAIN","174.321","177.207","110","45","65","59.1","Weld Defect","RW_RAD","Rail Wear — Radius Reduction","STRUCTURAL","2026-08-07T21:39:00.000Z","2026-09-17T11:37:00.000Z","","ACTIVE","3.5","171","true","BDMS-NCR-BLK-33888","S. Sharma PWI","true"
"COA-ER-2026-00099","HWH-ASN","ER","PAN","DGR","SINGLE_LINE","0.496","3.891","130","15","115","88.5","Post-Accident Precaution","GAUGE_TIGHT","Gauge — Tight","GEOMETRIC","2026-06-18T09:07:00.000Z","2026-08-17T17:13:00.000Z","","ACTIVE","10.9","139","true","BDMS-ER-BLK-47781","V. Gupta AEN","true"
"COA-NR-2026-00100","NDLS-CNB","NR","TDL","ETW","DN_MAIN","271.414","272.314","100","45","55","55","Ballast Deficiency","RW_LAT","Rail Wear — Lateral","STRUCTURAL","2026-06-07T07:30:00.000Z","2026-08-16T09:24:00.000Z","2026-08-10T06:55:00.000Z","LIFTED","4.3","197","true","BDMS-NR-BLK-81316","R. Kumar SSE/P-Way","true"
"COA-SCR-2026-00101","SC-BZA","SCR","KZJ","WLMD","UP_MAIN","98.148","100.18","100","20","80","80","Ballast Deficiency","CORRUG","Corrugation","STRUCTURAL","2026-08-10T08:07:00.000Z","2026-08-19T09:37:00.000Z","","ACTIVE","7.2","151","true","BDMS-SCR-BLK-13496","K. Joshi SE/P-Way","true"
"COA-WR-2026-00102","BCT-ADI","WR","BVI","PLG","LOOP_LINE","265.982","268.138","110","20","90","81.8","Post-Accident Precaution","SUPER_ELEV","Superelevation Error","GEOMETRIC","2026-08-10T11:37:00.000Z","2026-08-24T11:17:00.000Z","2026-08-07T11:45:00.000Z","LIFTED","8.1","120","true","BDMS-WR-BLK-63367","A. Verma APWI","true"
"COA-ER-2026-00103","HWH-ASN","ER","HWH","BDC","UP_MAIN","35.777","38.047","110","30","80","72.7","Rail Fracture","SUPER_ELEV","Superelevation Error","GEOMETRIC","2026-06-16T10:31:00.000Z","2026-09-23T06:43:00.000Z","2026-08-05T14:39:00.000Z","LIFTED","4.1","124","true","BDMS-ER-BLK-65276","S. Sharma PWI","true"
"COA-NCR-2026-00104","DLI-AGC","NCR","PWL","KSV","DN_MAIN","5.08","5.769","110","75","35","31.8","Bridge Approach Settlement","SUPER_ELEV","Superelevation Error","GEOMETRIC","2026-07-28T15:53:00.000Z","2026-09-11T07:41:00.000Z","","ACTIVE","4.5","197","true","BDMS-NCR-BLK-89334","R. Kumar SSE/P-Way","true"
"COA-CR-2026-00105","CSTM-PUNE","CR","CSTM","KJT","UP_MAIN","10.531","11.938","100","20","80","80","Formation Failure","RW_LAT","Rail Wear — Lateral","STRUCTURAL","2026-07-01T18:17:00.000Z","2026-08-10T14:34:00.000Z","","ACTIVE","7.8","150","true","BDMS-CR-BLK-57986","D. Reddy SSE/P-Way","true"
"COA-NR-2026-00106","NDLS-CNB","NR","TDL","ETW","LOOP_LINE","220.708","221.641","100","30","70","70","Point/Crossing Defect","SLEEPER_DEF","Sleeper Defect","FOUNDATION","2026-08-07T16:39:00.000Z","2026-08-28T16:20:00.000Z","","ACTIVE","3.9","211","true","BDMS-NR-BLK-35508","D. Reddy SSE/P-Way","true"
"COA-ER-2026-00107","HWH-ASN","ER","BWN","PAN","LOOP_LINE","54.975","56.242","130","15","115","88.5","Ballast Deficiency","TRACK_BUCK","Track Buckling","FOUNDATION","2026-08-03T16:46:00.000Z","2026-09-24T11:27:00.000Z","","ACTIVE","6.5","89","true","BDMS-ER-BLK-68895","P. Nair JE/P-Way","true"
"COA-NR-2026-00108","DLI-AMB","NR","SZM","SNP","DN_MAIN","54.683","57.217","130","30","100","76.9","Ballast Deficiency","RW_VERT","Rail Wear — Vertical","STRUCTURAL","2026-07-18T13:57:00.000Z","2026-08-06T19:14:00.000Z","","RAMPING","6.9","169","true","BDMS-NR-BLK-52428","D. Reddy SSE/P-Way","true"
"COA-NR-2026-00109","DLI-AMB","NR","KUN","UMB","DN_MAIN","4.323","6.534","130","45","85","65.4","Ballast Deficiency","FISH_BOLT","Fishplate/Bolt Defect","STRUCTURAL","2026-07-01T14:40:00.000Z","2026-08-24T11:54:00.000Z","","ACTIVE","3.1","147","true","BDMS-NR-BLK-65859","K. Joshi SE/P-Way","true"
"COA-SCR-2026-00110","SC-BZA","SCR","WLMD","NLDA","SINGLE_LINE","148.897","149.101","100","75","25","25","Track Buckling Risk","BALL_INSUFF","Insufficient Ballast Cushion","FOUNDATION","2026-07-19T19:34:00.000Z","2026-08-25T11:22:00.000Z","2026-09-13T19:37:00.000Z","LIFTED","2.8","90","true","BDMS-SCR-BLK-26524","S. Sharma PWI","true"
"COA-WR-2026-00111","BCT-ADI","WR","BRC","ADI","DN_MAIN","220.352","223.282","110","75","35","31.8","Rail Fracture","ALIGN_VERT","Alignment — Vertical (Unevenness)","GEOMETRIC","2026-06-14T11:28:00.000Z","2026-09-26T16:17:00.000Z","","ACTIVE","3.8","126","true","BDMS-WR-BLK-39127","A. Verma APWI","true"
"COA-SCR-2026-00112","SC-BZA","SCR","SC","KZJ","UP_MAIN","248.924","251.484","130","75","55","42.3","Track Buckling Risk","GAUGE_TIGHT","Gauge — Tight","GEOMETRIC","2026-07-14T20:41:00.000Z","2026-08-08T13:54:00.000Z","2026-08-19T19:42:00.000Z","LIFTED","2.7","137","true","BDMS-SCR-BLK-61844","M. Singh PWI","true"
"COA-ER-2026-00113","HWH-ASN","ER","BDC","BWN","UP_MAIN","162.255","163.415","110","15","95","86.4","Post-Accident Precaution","KINK_RAIL","Kinked Rail","STRUCTURAL","2026-08-03T11:53:00.000Z","2026-08-28T12:26:00.000Z","2026-08-04T18:28:00.000Z","LIFTED","11.8","149","true","BDMS-ER-BLK-52020","S. Sharma PWI","true"
"COA-WR-2026-00114","BCT-ADI","WR","MMCT","BVI","LOOP_LINE","183.374","184.139","110","15","95","86.4","Weld Defect","KINK_RAIL","Kinked Rail","STRUCTURAL","2026-07-26T09:50:00.000Z","2026-08-19T06:07:00.000Z","2026-08-16T09:47:00.000Z","LIFTED","4.2","180","true","BDMS-WR-BLK-28718","V. Gupta AEN","true"
"COA-CR-2026-00115","CSTM-PUNE","CR","KYN","KAT","LOOP_LINE","130.279","131.168","130","15","115","88.5","Post-Accident Precaution","FORM_FAIL","Formation Failure","FOUNDATION","2026-06-12T21:32:00.000Z","2026-09-12T21:29:00.000Z","2026-08-27T12:16:00.000Z","LIFTED","4","187","true","BDMS-CR-BLK-22231","M. Singh PWI","true"
"COA-CR-2026-00116","CSTM-PUNE","CR","KJT","LNL","SINGLE_LINE","72.577","74.922","110","45","65","59.1","Bridge Approach Settlement","ALIGN_VERT","Alignment — Vertical (Unevenness)","GEOMETRIC","2026-06-16T11:58:00.000Z","2026-08-17T18:36:00.000Z","","RAMPING","2.5","119","true","BDMS-CR-BLK-75866","M. Singh PWI","true"
"COA-ER-2026-00117","HWH-ASN","ER","RNG","ASN","UP_MAIN","157.443","157.712","100","75","25","25","Gauge Variation","DRAIN_BLOCK","Drainage Blockage","FOUNDATION","2026-06-03T13:31:00.000Z","2026-09-05T12:03:00.000Z","","ACTIVE","2.3","139","true","BDMS-ER-BLK-39117","P. Nair JE/P-Way","true"
"COA-SR-2026-00118","MAS-SBC","SR","BWT","KJM","DN_MAIN","117.232","119.599","110","75","35","31.8","Formation Failure","CROSS_LVL","Cross-Level Defect","GEOMETRIC","2026-08-06T06:17:00.000Z","2026-09-23T16:52:00.000Z","2026-09-19T08:53:00.000Z","LIFTED","4.4","95","true","BDMS-SR-BLK-66883","M. Singh PWI","true"
"COA-NCR-2026-00119","DLI-AGC","NCR","NZM","FDB","DN_MAIN","65.422","66.981","130","15","115","88.5","Ballast Deficiency","SLEEPER_DEF","Sleeper Defect","FOUNDATION","2026-06-12T08:47:00.000Z","2026-09-08T12:25:00.000Z","2026-08-11T21:28:00.000Z","LIFTED","7.5","138","true","BDMS-NCR-BLK-34040","D. Reddy SSE/P-Way","true"
"COA-ER-2026-00120","HWH-ASN","ER","RNG","ASN","UP_MAIN","9.12","12.337","110","45","65","59.1","Track Buckling Risk","BALL_INSUFF","Insufficient Ballast Cushion","FOUNDATION","2026-07-03T14:11:00.000Z","2026-08-04T18:42:00.000Z","2026-08-07T19:50:00.000Z","LIFTED","6.6","124","true","BDMS-ER-BLK-36156","R. Kumar SSE/P-Way","true"
"COA-SR-2026-00121","MAS-SBC","SR","KJM","SBC","UP_MAIN","154.826","156.556","100","45","55","55","Formation Failure","GAUGE_TIGHT","Gauge — Tight","GEOMETRIC","2026-06-15T06:13:00.000Z","2026-09-06T19:37:00.000Z","2026-08-27T18:47:00.000Z","LIFTED","2.4","99","true","BDMS-SR-BLK-13816","R. Kumar SSE/P-Way","true"
"COA-NR-2026-00122","DLI-AMB","NR","PNP","KUN","LOOP_LINE","61.976","64.221","130","45","85","65.4","Post-Accident Precaution","ALIGN_VERT","Alignment — Vertical (Unevenness)","GEOMETRIC","2026-06-19T15:11:00.000Z","2026-08-15T14:35:00.000Z","","ACTIVE","2.9","103","true","BDMS-NR-BLK-15556","A. Verma APWI","true"
"COA-SCR-2026-00123","SC-BZA","SCR","WLMD","NLDA","SINGLE_LINE","190.817","194.054","100","75","25","25","Rail Fracture","SLEEPER_DEF","Sleeper Defect","FOUNDATION","2026-08-21T10:31:00.000Z","2026-08-11T09:09:00.000Z","2026-08-06T19:29:00.000Z","LIFTED","2.8","127","true","BDMS-SCR-BLK-73256","R. Kumar SSE/P-Way","true"
"COA-SCR-2026-00124","SC-BZA","SCR","NLDA","BZA","LOOP_LINE","152.764","156.154","110","75","35","31.8","Ballast Deficiency","FORM_FAIL","Formation Failure","FOUNDATION","2026-07-03T20:28:00.000Z","2026-08-12T15:57:00.000Z","2026-08-26T14:48:00.000Z","LIFTED","3.2","142","true","BDMS-SCR-BLK-36495","S. Sharma PWI","true"
"COA-WR-2026-00125","BCT-ADI","WR","VAPI","BL","UP_MAIN","196.021","197.802","100","75","25","25","Formation Failure","GAUGE_TIGHT","Gauge — Tight","GEOMETRIC","2026-08-27T12:24:00.000Z","2026-09-01T10:06:00.000Z","","ACTIVE","1.3","114","true","BDMS-WR-BLK-34449","K. Joshi SE/P-Way","true"
"COA-SR-2026-00126","MAS-SBC","SR","JTJ","BWT","DN_MAIN","259.381","259.894","100","30","70","70","Bridge Approach Settlement","KINK_RAIL","Kinked Rail","STRUCTURAL","2026-07-28T09:55:00.000Z","2026-08-10T07:15:00.000Z","2026-08-26T12:39:00.000Z","LIFTED","9","112","true","BDMS-SR-BLK-82542","D. Reddy SSE/P-Way","true"
"COA-WR-2026-00127","BCT-ADI","WR","PLG","VAPI","UP_MAIN","376.686","379.077","110","20","90","81.8","Rail Fracture","GAUGE_WIDE","Gauge — Wide","GEOMETRIC","2026-06-03T16:06:00.000Z","2026-08-22T10:52:00.000Z","2026-09-04T09:16:00.000Z","LIFTED","7.3","114","true","BDMS-WR-BLK-16526","A. Verma APWI","true"
"COA-NCR-2026-00128","DLI-AGC","NCR","PWL","KSV","SINGLE_LINE","161.759","164.831","100","15","85","85","Rail Fracture","BALL_INSUFF","Insufficient Ballast Cushion","FOUNDATION","2026-07-06T13:45:00.000Z","2026-09-18T10:57:00.000Z","","ACTIVE","11.4","184","true","BDMS-NCR-BLK-31585","V. Gupta AEN","true"
"COA-NR-2026-00129","NDLS-CNB","NR","NDLS","GZB","LOOP_LINE","33.478","36.337","110","45","65","59.1","Post-Accident Precaution","BALL_SETTLE","Ballast Settlement","FOUNDATION","2026-06-20T14:27:00.000Z","2026-09-24T10:29:00.000Z","","ACTIVE","2.7","138","true","BDMS-NR-BLK-31344","R. Kumar SSE/P-Way","true"
"COA-CR-2026-00130","CSTM-PUNE","CR","KYN","KAT","SINGLE_LINE","34.982","38.393","130","20","110","84.6","Track Buckling Risk","CORRUG","Corrugation","STRUCTURAL","2026-06-19T11:36:00.000Z","2026-09-05T10:35:00.000Z","","ACTIVE","8.6","112","true","BDMS-CR-BLK-68602","M. Singh PWI","true"
"COA-NR-2026-00131","NDLS-CNB","NR","NDLS","GZB","UP_MAIN","355.102","355.997","130","20","110","84.6","Post-Accident Precaution","BALL_FOUL","Ballast Fouling","FOUNDATION","2026-08-11T07:26:00.000Z","2026-09-11T07:45:00.000Z","2026-08-19T15:10:00.000Z","LIFTED","4","131","true","BDMS-NR-BLK-17872","P. Nair JE/P-Way","true"
"COA-NR-2026-00132","NDLS-CNB","NR","NDLS","GZB","DN_MAIN","51.321","54.07","130","30","100","76.9","Weld Defect","FISH_BOLT","Fishplate/Bolt Defect","STRUCTURAL","2026-07-13T08:37:00.000Z","2026-09-21T12:45:00.000Z","","ACTIVE","6.2","189","true","BDMS-NR-BLK-30773","M. Singh PWI","true"
"COA-NR-2026-00133","NDLS-CNB","NR","ETW","CNB","UP_MAIN","98.504","101.336","100","15","85","85","Track Buckling Risk","WELD_DEF","Weld Defect","STRUCTURAL","2026-08-05T16:27:00.000Z","2026-09-22T21:50:00.000Z","","ACTIVE","10.2","204","true","BDMS-NR-BLK-22808","D. Reddy SSE/P-Way","true"
"COA-NR-2026-00134","NDLS-CNB","NR","ALJN","TDL","SINGLE_LINE","240.08","241.836","110","75","35","31.8","Gauge Variation","HOG_RAIL","Hogged Rail","STRUCTURAL","2026-07-12T14:33:00.000Z","2026-08-10T12:13:00.000Z","","RAMPING","4.1","197","true","BDMS-NR-BLK-36904","A. Verma APWI","true"
"COA-ER-2026-00135","HWH-ASN","ER","RNG","ASN","DN_MAIN","167.69","168.261","110","45","65","59.1","Point/Crossing Defect","SQUAT","Squat Defect","STRUCTURAL","2026-07-09T18:43:00.000Z","2026-08-08T19:16:00.000Z","","RAMPING","7.9","114","true","BDMS-ER-BLK-97013","S. Sharma PWI","true"
"COA-ER-2026-00136","HWH-ASN","ER","DGR","RNG","UP_MAIN","156.638","157.623","100","75","25","25","Rail Fracture","RW_RAD","Rail Wear — Radius Reduction","STRUCTURAL","2026-06-21T14:06:00.000Z","2026-09-16T18:24:00.000Z","2026-09-05T21:36:00.000Z","LIFTED","2.3","134","true","BDMS-ER-BLK-19865","A. Verma APWI","true"
"COA-ER-2026-00137","HWH-ASN","ER","DGR","RNG","SINGLE_LINE","44.823","45.986","100","15","85","85","Gauge Variation","BALL_SETTLE","Ballast Settlement","FOUNDATION","2026-08-03T14:53:00.000Z","2026-08-02T16:12:00.000Z","","RAMPING","4","134","true","BDMS-ER-BLK-74558","A. Verma APWI","true"
"COA-NR-2026-00138","DLI-AMB","NR","KUN","UMB","UP_MAIN","112.65","114.907","110","15","95","86.4","Bridge Approach Settlement","FISH_BOLT","Fishplate/Bolt Defect","STRUCTURAL","2026-06-03T08:50:00.000Z","2026-08-15T18:59:00.000Z","2026-08-26T10:06:00.000Z","LIFTED","11.6","114","true","BDMS-NR-BLK-66566","S. Sharma PWI","true"
"COA-NCR-2026-00139","DLI-AGC","NCR","PWL","KSV","UP_MAIN","126.14","127.941","130","45","85","65.4","Bridge Approach Settlement","GAUGE_TIGHT","Gauge — Tight","GEOMETRIC","2026-08-18T16:24:00.000Z","2026-09-20T15:26:00.000Z","","ACTIVE","4.3","138","true","BDMS-NCR-BLK-44267","V. Gupta AEN","true"
"COA-ER-2026-00140","HWH-ASN","ER","PAN","DGR","DN_MAIN","40.113","42.353","130","45","85","65.4","Ballast Deficiency","BALL_SETTLE","Ballast Settlement","FOUNDATION","2026-06-05T13:31:00.000Z","2026-08-16T14:52:00.000Z","","ACTIVE","4.2","109","true","BDMS-ER-BLK-62522","S. Sharma PWI","true"
"COA-NR-2026-00141","DLI-AMB","NR","SZM","SNP","LOOP_LINE","62.622","65.395","100","45","55","55","Ballast Deficiency","RW_VERT","Rail Wear — Vertical","STRUCTURAL","2026-08-13T17:06:00.000Z","2026-08-26T10:21:00.000Z","","RAMPING","2.8","125","true","BDMS-NR-BLK-90917","D. Reddy SSE/P-Way","true"
"COA-WR-2026-00142","BCT-ADI","WR","VAPI","BL","SINGLE_LINE","460.496","463.963","100","20","80","80","Ballast Deficiency","CROSS_LVL","Cross-Level Defect","GEOMETRIC","2026-08-25T08:00:00.000Z","2026-08-19T19:53:00.000Z","","RAMPING","5.4","144","true","BDMS-WR-BLK-90178","R. Kumar SSE/P-Way","true"
"COA-SR-2026-00143","MAS-SBC","SR","AJJ","KPD","SINGLE_LINE","136.421","137.63","110","75","35","31.8","Weld Defect","GAUGE_TIGHT","Gauge — Tight","GEOMETRIC","2026-08-20T06:45:00.000Z","2026-08-22T13:15:00.000Z","2026-08-07T11:44:00.000Z","LIFTED","3.6","138","true","BDMS-SR-BLK-35152","V. Gupta AEN","true"
"COA-WR-2026-00144","BCT-ADI","WR","BRC","ADI","LOOP_LINE","190.467","190.77","130","45","85","65.4","Ballast Deficiency","RAIL_FRAC","Rail Fracture","STRUCTURAL","2026-08-08T15:26:00.000Z","2026-08-04T14:21:00.000Z","2026-09-24T09:22:00.000Z","LIFTED","9.1","174","true","BDMS-WR-BLK-73105","R. Kumar SSE/P-Way","true"
"COA-NR-2026-00145","NDLS-CNB","NR","TDL","ETW","LOOP_LINE","34.095","35.574","100","75","25","25","Track Buckling Risk","FORM_FAIL","Formation Failure","FOUNDATION","2026-08-15T18:30:00.000Z","2026-09-06T11:50:00.000Z","","RAMPING","2.3","131","true","BDMS-NR-BLK-38690","P. Nair JE/P-Way","true"
