"machine_requisition_id","timestamp_demanded","machine_type","machine_name","machine_unit_number","corridor_code","zone","section_from","section_to","track_line","km_start","km_end","span_km","quantum_target","quantum_unit","pre_work_tqi","target_post_work_tqi","primary_defect_rectified","primary_defect_name","requested_duration_hours","min_acceptable_duration_hours","requires_power_block","ohe_elementary_section","requires_st_disconnection","affected_points_signals","machine_stabling_station","shadow_block_coordinated","post_maintenance_speed_restriction_kmph","bdms_approval_status","bdms_sanctioned_duration_hours","target_grant_probability","operator_crew_in_charge"
"MBR-ER-2026-00064","2026-07-16T17:15:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-9990","HWH-ASN","ER","BWN","PAN","LOOP_LINE","32.734","36.474","3.74","3.63","km","53.7","95","WELD_DEF","Weld Defect","4.9","3.7","false","N/A","false","None","BWN","Gang Manual Off-Track Pack","45","CURTAILED","3.7","0.88","M. Singh PWI"
"MBR-NR-2026-00065","2026-09-05T09:19:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-8272","NDLS-CNB","NR","GZB","ALJN","LOOP_LINE","115.553","120.237","4.684","3.81","km","42.4","91.9","FORM_FAIL","Formation Failure","3","2.3","false","N/A","false","None","GZB","Gang Manual Off-Track Pack","75","DEFERRED","0","0.8","A. Verma APWI"
"MBR-SR-2026-00066","2026-09-27T07:31:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-1025","MAS-SBC","SR","JTJ","BWT","LOOP_LINE","90.725","96.111","5.386","1.95","km","41.6","87.9","ALIGN_LAT","Alignment — Lateral","6","4.5","true","ES-JTJ-UP-01","false","None","JTJ","TRD Tower Wagon + S&T Interlocking Check","20","DEFERRED","0","0.8","A. Verma APWI"
"MBR-SR-2026-00067","2026-07-19T19:17:00.000Z","RGM","Rail Grinding Machine (72-Stone RGM)","RGM-8563","MAS-SBC","SR","JTJ","BWT","UP_MAIN","108.018","110.849","2.831","4.36","pass-km","37.8","80.8","CROSS_LVL","Cross-Level Defect","4.9","3.7","true","ES-JTJ-UP-05","false","None","JTJ","TRD Tower Wagon + S&T Interlocking Check","75","REJECTED","0","0.65","S. Sharma PWI"
"MBR-NCR-2026-00068","2026-07-13T14:41:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-4095","DLI-AGC","NCR","KSV","MTJ","UP_MAIN","8.282","11.693","3.411","2.67","km","35.9","82.5","RAIL_FRAC","Rail Fracture","4.4","3.3","false","N/A","false","None","KSV","Gang Manual Off-Track Pack","45","CURTAILED","3.3","0.9","M. Singh PWI"
"MBR-CR-2026-00069","2026-09-17T12:42:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-6458","CSTM-PUNE","CR","KYN","KAT","UP_MAIN","17.774","21.183","3.409","4.35","km","34.8","86.4","ALIGN_VERT","Alignment — Vertical (Unevenness)","2.6","2","false","N/A","false","None","KYN","Gang Manual Off-Track Pack","75","CURTAILED","2","0.82","D. Reddy SSE/P-Way"
"MBR-WR-2026-00070","2026-08-18T12:31:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-6193","BCT-ADI","WR","MMCT","BVI","DN_MAIN","85.804","88.007","2.203","1.84","km","43.5","94.4","RW_LAT","Rail Wear — Lateral","3.7","2.8","false","N/A","false","None","MMCT","Gang Manual Off-Track Pack","45","SANCTIONED","3.7","0.83","M. Singh PWI"
"MBR-NCR-2026-00071","2026-08-11T09:28:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-3623","DLI-AGC","NCR","NDLS","NZM","DN_MAIN","106.876","111.265","4.389","4.17","km","45.6","89.7","TWIST","Track Twist","3.2","2.4","false","N/A","false","None","NDLS","Gang Manual Off-Track Pack","75","CURTAILED","2.4","0.91","A. Verma APWI"
"MBR-NCR-2026-00072","2026-09-05T13:06:00.000Z","RGM","Rail Grinding Machine (72-Stone RGM)","RGM-4308","DLI-AGC","NCR","NDLS","NZM","LOOP_LINE","166.782","172.294","5.512","2.88","pass-km","38.4","90.9","BALL_INSUFF","Insufficient Ballast Cushion","3.9","2.9","true","ES-NDLS-UP-03","false","None","NDLS","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","3.9","0.68","K. Joshi SE/P-Way"
"MBR-WR-2026-00073","2026-08-07T21:13:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-9862","BCT-ADI","WR","PLG","VAPI","SINGLE_LINE","190.432","191","0.568","5","turnouts","37.4","92.9","CROSS_LVL","Cross-Level Defect","3","2.3","false","N/A","true","Pt 144A/107B, Track Circuit TC-21","PLG","Gang Manual Off-Track Pack","75","SANCTIONED","3","0.92","S. Sharma PWI"
"MBR-SCR-2026-00074","2026-08-13T19:29:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-6922","SC-BZA","SCR","KZJ","WLMD","SINGLE_LINE","262.779","268.35","5.571","2.48","km","63","82.7","RAIL_FRAC","Rail Fracture","3.7","2.8","false","N/A","false","None","KZJ","Gang Manual Off-Track Pack","45","SANCTIONED","3.7","0.8","D. Reddy SSE/P-Way"
"MBR-WR-2026-00075","2026-09-24T09:30:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-4289","BCT-ADI","WR","BRC","ADI","SINGLE_LINE","296.654","300.879","4.225","1.82","km","36.7","81.1","ALIGN_VERT","Alignment — Vertical (Unevenness)","4.5","3.4","false","N/A","false","None","BRC","Gang Manual Off-Track Pack","45","SANCTIONED","4.5","0.92","D. Reddy SSE/P-Way"
"MBR-CR-2026-00076","2026-07-03T11:12:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-1612","CSTM-PUNE","CR","LNL","KYN","DN_MAIN","43.137","48.122","4.985","4.28","km","60.4","84","SQUAT","Squat Defect","4.4","3.3","false","N/A","false","None","LNL","Gang Manual Off-Track Pack","45","SANCTIONED","4.4","0.79","R. Kumar SSE/P-Way"
"MBR-NCR-2026-00077","2026-09-13T14:03:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-1405","DLI-AGC","NCR","FDB","PWL","LOOP_LINE","136.204","142.027","5.823","419","sleepers","59","94.2","SURF_CRACK","Surface Crack","5.8","4.3","true","ES-FDB-UP-05","true","Pt 167A/140B, Track Circuit TC-27","FDB","TRD Tower Wagon + S&T Interlocking Check","75","CURTAILED","4.3","0.72","A. Verma APWI"
"MBR-CR-2026-00078","2026-08-06T21:11:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-3826","CSTM-PUNE","CR","CSTM","KJT","LOOP_LINE","71.056","72.685","1.629","4.3","km","54.2","93.6","KINK_RAIL","Kinked Rail","3.6","2.7","false","N/A","false","None","CSTM","Gang Manual Off-Track Pack","45","SANCTIONED","3.6","0.85","V. Gupta AEN"
"MBR-WR-2026-00079","2026-09-28T06:00:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-3048","BCT-ADI","WR","BRC","ADI","UP_MAIN","3.754","5.602","1.848","3.11","km","54.6","87.1","SQUAT","Squat Defect","4.8","3.6","false","N/A","false","None","BRC","Gang Manual Off-Track Pack","45","SANCTIONED","4.8","0.92","P. Nair JE/P-Way"
"MBR-SCR-2026-00080","2026-08-27T06:11:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-2518","SC-BZA","SCR","NLDA","BZA","SINGLE_LINE","256.26","258.686","2.426","1.54","km","46.2","88.2","ALIGN_VERT","Alignment — Vertical (Unevenness)","3.5","2.6","false","N/A","false","None","NLDA","Gang Manual Off-Track Pack","75","CURTAILED","2.6","0.79","K. Joshi SE/P-Way"
"MBR-SCR-2026-00081","2026-08-20T19:50:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-1295","SC-BZA","SCR","KZJ","WLMD","LOOP_LINE","15.506","19.798","4.292","938","sleepers","39.1","91.3","BALL_SETTLE","Ballast Settlement","6.5","4.9","true","ES-KZJ-UP-07","true","Pt 162A/146B, Track Circuit TC-95","KZJ","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","6.5","0.69","R. Kumar SSE/P-Way"
"MBR-NCR-2026-00082","2026-07-06T13:15:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-3522","DLI-AGC","NCR","NDLS","NZM","SINGLE_LINE","146.97","149.857","2.887","3.24","km","60.4","93.8","BALL_FOUL","Ballast Fouling","4.5","3.4","false","N/A","false","None","NDLS","Gang Manual Off-Track Pack","45","CURTAILED","3.4","0.82","M. Singh PWI"
"MBR-NR-2026-00083","2026-07-09T20:49:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-8465","DLI-AMB","NR","DLI","SZM","SINGLE_LINE","125.009","128.172","3.163","2.78","km","55.7","88.2","BALL_INSUFF","Insufficient Ballast Cushion","3.5","2.6","false","N/A","false","None","DLI","Gang Manual Off-Track Pack","75","DEFERRED","0","0.93","V. Gupta AEN"
"MBR-CR-2026-00084","2026-07-11T11:38:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-478","CSTM-PUNE","CR","LNL","KYN","DN_MAIN","48.513","51.903","3.39","4.4","km","35.8","83.6","SUPER_ELEV","Superelevation Error","3.6","2.7","false","N/A","false","None","LNL","Gang Manual Off-Track Pack","45","CURTAILED","2.7","0.81","M. Singh PWI"
"MBR-CR-2026-00085","2026-07-08T20:23:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-8753","CSTM-PUNE","CR","KYN","KAT","LOOP_LINE","79.65","82.188","2.538","2.21","km","61.7","87.7","BALL_INSUFF","Insufficient Ballast Cushion","3.4","2.5","false","N/A","false","None","KYN","Gang Manual Off-Track Pack","75","REJECTED","0","0.93","R. Kumar SSE/P-Way"
"MBR-NR-2026-00086","2026-09-27T07:25:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-650","DLI-AMB","NR","PNP","KUN","SINGLE_LINE","84.926","85.616","0.69","6","turnouts","46.8","81.9","BALL_SETTLE","Ballast Settlement","3.4","2.5","false","N/A","true","Pt 129A/139B, Track Circuit TC-87","PNP","Gang Manual Off-Track Pack","75","CURTAILED","2.5","0.87","R. Kumar SSE/P-Way"
"MBR-WR-2026-00087","2026-08-02T14:34:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-9311","BCT-ADI","WR","MMCT","BVI","SINGLE_LINE","31.424","35.694","4.27","1.65","km","44.8","82.3","RW_VERT","Rail Wear — Vertical","4.1","3.1","false","N/A","false","None","MMCT","Gang Manual Off-Track Pack","75","SANCTIONED","4.1","0.83","R. Kumar SSE/P-Way"
"MBR-NR-2026-00088","2026-09-06T09:46:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-8981","NDLS-CNB","NR","ETW","CNB","LOOP_LINE","282.398","285.866","3.468","2.74","km","64.3","82.2","BALL_INSUFF","Insufficient Ballast Cushion","3.9","2.9","false","N/A","false","None","ETW","Gang Manual Off-Track Pack","75","REJECTED","0","0.82","S. Sharma PWI"
"MBR-ER-2026-00089","2026-08-22T20:13:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-9569","HWH-ASN","ER","BDC","BWN","SINGLE_LINE","53.151","53.573","0.422","3","turnouts","51.8","84.7","BALL_FOUL","Ballast Fouling","3.5","2.6","false","N/A","true","Pt 121A/190B, Track Circuit TC-76","BDC","Gang Manual Off-Track Pack","75","SANCTIONED","3.5","0.8","V. Gupta AEN"
"MBR-WR-2026-00090","2026-08-06T07:25:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-9832","BCT-ADI","WR","MMCT","BVI","LOOP_LINE","385.165","390.404","5.239","1.79","km","54.3","84.1","BALL_SETTLE","Ballast Settlement","4.7","3.5","true","ES-MMCT-UP-08","false","None","MMCT","TRD Tower Wagon + S&T Interlocking Check","20","SANCTIONED","4.7","0.68","S. Sharma PWI"
"MBR-NR-2026-00091","2026-09-26T11:16:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-4499","DLI-AMB","NR","SZM","SNP","LOOP_LINE","42.396","46.878","4.482","3.73","km","34.2","94.3","CROSS_LVL","Cross-Level Defect","5.8","4.3","true","ES-SZM-UP-08","false","None","SZM","TRD Tower Wagon + S&T Interlocking Check","20","DEFERRED","0","0.79","K. Joshi SE/P-Way"
"MBR-WR-2026-00092","2026-07-20T16:03:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-6412","BCT-ADI","WR","BVI","PLG","UP_MAIN","404.17","409.66","5.49","2.67","km","48.7","81.1","FISH_BOLT","Fishplate/Bolt Defect","4","3","false","N/A","false","None","BVI","Gang Manual Off-Track Pack","75","CURTAILED","3","0.87","V. Gupta AEN"
"MBR-NCR-2026-00093","2026-08-28T08:04:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-4910","DLI-AGC","NCR","NDLS","NZM","LOOP_LINE","157.699","163.222","5.523","3.39","km","59.5","91.4","SQUAT","Squat Defect","4.4","3.3","false","N/A","false","None","NDLS","Gang Manual Off-Track Pack","45","SANCTIONED","4.4","0.86","S. Sharma PWI"
"MBR-WR-2026-00094","2026-08-19T21:20:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-8086","BCT-ADI","WR","PLG","VAPI","UP_MAIN","211.784","214.44","2.656","3.25","km","63.3","91.1","FISH_BOLT","Fishplate/Bolt Defect","4.1","3.1","false","N/A","false","None","PLG","Gang Manual Off-Track Pack","45","SANCTIONED","4.1","0.87","K. Joshi SE/P-Way"
"MBR-NCR-2026-00095","2026-09-14T15:15:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-212","DLI-AGC","NCR","NDLS","NZM","DN_MAIN","150.287","154.642","4.355","2.42","km","46.6","82.6","CORRUG","Corrugation","4","3","false","N/A","false","None","NDLS","Gang Manual Off-Track Pack","45","SANCTIONED","4","0.8","S. Sharma PWI"
"MBR-NCR-2026-00096","2026-07-19T14:01:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-8763","DLI-AGC","NCR","FDB","PWL","UP_MAIN","14.627","15.166","0.539","3","turnouts","55.3","89.4","SQUAT","Squat Defect","3.7","2.8","false","N/A","true","Pt 120A/106B, Track Circuit TC-73","FDB","Gang Manual Off-Track Pack","75","CURTAILED","2.8","0.8","K. Joshi SE/P-Way"
"MBR-WR-2026-00097","2026-09-08T18:35:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-6498","BCT-ADI","WR","VAPI","BL","LOOP_LINE","25.841","28.079","2.238","1005","sleepers","51","90","KINK_RAIL","Kinked Rail","7","5.3","true","ES-VAPI-UP-05","true","Pt 122A/190B, Track Circuit TC-51","VAPI","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","7","0.76","M. Singh PWI"
"MBR-WR-2026-00098","2026-08-22T07:47:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-1073","BCT-ADI","WR","BL","ST","DN_MAIN","108.508","110.805","2.297","3.48","km","46.7","86.7","DRAIN_BLOCK","Drainage Blockage","5.4","4.1","true","ES-BL-UP-06","false","None","BL","TRD Tower Wagon + S&T Interlocking Check","20","SANCTIONED","5.4","0.69","A. Verma APWI"
"MBR-NR-2026-00099","2026-08-17T08:47:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-2127","DLI-AMB","NR","SZM","SNP","LOOP_LINE","75.515","81.409","5.894","1.94","km","38","87.6","CORRUG","Corrugation","4.7","3.5","false","N/A","false","None","SZM","Gang Manual Off-Track Pack","45","SANCTIONED","4.7","0.88","V. Gupta AEN"
"MBR-NR-2026-00100","2026-09-13T08:35:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-4762","DLI-AMB","NR","DLI","SZM","LOOP_LINE","91.65","96.537","4.887","2.25","km","63.4","84.2","RW_LAT","Rail Wear — Lateral","3.8","2.8","false","N/A","false","None","DLI","Gang Manual Off-Track Pack","45","SANCTIONED","3.8","0.94","K. Joshi SE/P-Way"
"MBR-WR-2026-00101","2026-07-27T13:27:00.000Z","UNIMAT","Points & Crossing Tamping (08-475)","UNI-7624","BCT-ADI","WR","BL","ST","SINGLE_LINE","409.018","409.715","0.697","4","turnouts","46.8","85.7","WELD_DEF","Weld Defect","3","2.3","false","N/A","true","Pt 176A/121B, Track Circuit TC-75","BL","Gang Manual Off-Track Pack","75","CURTAILED","2.3","0.89","R. Kumar SSE/P-Way"
"MBR-CR-2026-00102","2026-09-10T17:15:00.000Z","BCM","Ballast Cleaning Machine (RM-80 BCM)","BCM-386","CSTM-PUNE","CR","CSTM","KJT","UP_MAIN","49.438","54.129","4.691","2.02","km","33.5","87.1","CORRUG","Corrugation","4.6","3.4","true","ES-CSTM-UP-01","false","None","CSTM","TRD Tower Wagon + S&T Interlocking Check","20","CURTAILED","3.4","0.73","V. Gupta AEN"
"MBR-WR-2026-00103","2026-09-21T08:17:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-6712","BCT-ADI","WR","PLG","VAPI","LOOP_LINE","234.707","240.256","5.549","4.47","km","32.2","93.3","TRACK_BUCK","Track Buckling","3.6","2.7","false","N/A","false","None","PLG","Gang Manual Off-Track Pack","45","SANCTIONED","3.6","0.87","R. Kumar SSE/P-Way"
"MBR-NCR-2026-00104","2026-09-12T21:15:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-8145","DLI-AGC","NCR","MTJ","AGC","SINGLE_LINE","72.731","76.42","3.689","3.76","km","61.2","85","GAUGE_WIDE","Gauge — Wide","3.5","2.6","false","N/A","false","None","MTJ","Gang Manual Off-Track Pack","75","SANCTIONED","3.5","0.94","R. Kumar SSE/P-Way"
"MBR-SCR-2026-00105","2026-08-01T14:18:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-6552","SC-BZA","SCR","KZJ","WLMD","UP_MAIN","265.778","269.185","3.407","2.74","km","53.8","80.6","WELD_DEF","Weld Defect","4","3","false","N/A","false","None","KZJ","Gang Manual Off-Track Pack","75","SANCTIONED","4","0.84","V. Gupta AEN"
"MBR-NR-2026-00106","2026-09-09T17:18:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-4391","NDLS-CNB","NR","GZB","ALJN","UP_MAIN","257.792","263.228","5.436","2.23","km","52.2","81.8","RW_RAD","Rail Wear — Radius Reduction","4.2","3.2","false","N/A","false","None","GZB","Gang Manual Off-Track Pack","75","SANCTIONED","4.2","0.89","V. Gupta AEN"
"MBR-CR-2026-00107","2026-08-25T19:06:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-2951","CSTM-PUNE","CR","LNL","KYN","UP_MAIN","170.207","174.72","4.513","445","sleepers","56","86.1","RW_VERT","Rail Wear — Vertical","5.9","4.4","true","ES-LNL-UP-05","true","Pt 158A/190B, Track Circuit TC-31","LNL","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","5.9","0.66","K. Joshi SE/P-Way"
"MBR-CR-2026-00108","2026-07-08T09:04:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-8424","CSTM-PUNE","CR","KJT","LNL","LOOP_LINE","73.189","75.394","2.205","2.3","km","63.4","86.3","ALIGN_VERT","Alignment — Vertical (Unevenness)","3.9","2.9","false","N/A","false","None","KJT","Gang Manual Off-Track Pack","75","CURTAILED","2.9","0.78","K. Joshi SE/P-Way"
"MBR-CR-2026-00109","2026-09-03T12:35:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-2975","CSTM-PUNE","CR","KAT","LNV","UP_MAIN","119.741","125.163","5.422","2.12","km","33","93.8","RW_LAT","Rail Wear — Lateral","4.6","3.4","false","N/A","false","None","KAT","Gang Manual Off-Track Pack","45","SANCTIONED","4.6","0.79","R. Kumar SSE/P-Way"
"MBR-NR-2026-00110","2026-09-09T06:02:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-7923","NDLS-CNB","NR","NDLS","GZB","UP_MAIN","387.534","393.188","5.654","2.24","km","59.4","89.2","TWIST","Track Twist","2.9","2.2","false","N/A","false","None","NDLS","Gang Manual Off-Track Pack","75","SANCTIONED","2.9","0.78","R. Kumar SSE/P-Way"
"MBR-NR-2026-00111","2026-07-22T20:14:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-801","NDLS-CNB","NR","ETW","CNB","UP_MAIN","105.484","109.819","4.335","3.79","km","56.1","85","HOG_RAIL","Hogged Rail","3.9","2.9","false","N/A","false","None","ETW","Gang Manual Off-Track Pack","45","SANCTIONED","3.9","0.94","P. Nair JE/P-Way"
"MBR-WR-2026-00112","2026-07-16T13:45:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-6011","BCT-ADI","WR","VAPI","BL","UP_MAIN","441.239","442.767","1.528","4.11","km","48.1","93.3","BALL_SETTLE","Ballast Settlement","4.3","3.2","false","N/A","false","None","VAPI","Gang Manual Off-Track Pack","45","SANCTIONED","4.3","0.92","A. Verma APWI"
"MBR-SR-2026-00113","2026-07-03T11:16:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-3302","MAS-SBC","SR","JTJ","BWT","SINGLE_LINE","228.426","230.885","2.459","4.38","km","43","89.9","HOG_RAIL","Hogged Rail","3.5","2.6","false","N/A","false","None","JTJ","Gang Manual Off-Track Pack","75","CURTAILED","2.6","0.8","D. Reddy SSE/P-Way"
"MBR-NCR-2026-00114","2026-09-12T18:35:00.000Z","DUOMATIC","Plain Track Tamping (08-32)","DUO-3374","DLI-AGC","NCR","MTJ","AGC","UP_MAIN","7.379","12.223","4.844","3.72","km","60.7","86.1","GAUGE_WIDE","Gauge — Wide","3.5","2.6","false","N/A","false","None","MTJ","Gang Manual Off-Track Pack","75","SANCTIONED","3.5","0.86","R. Kumar SSE/P-Way"
"MBR-SR-2026-00115","2026-08-08T08:58:00.000Z","BRM","Ballast Regulating Machine (USP-2000)","BRM-1332","MAS-SBC","SR","JTJ","BWT","LOOP_LINE","45.178","49.856","4.678","4.48","km","54.4","81.2","TWIST","Track Twist","2.5","1.9","false","N/A","false","None","JTJ","Gang Manual Off-Track Pack","75","SANCTIONED","2.5","0.81","R. Kumar SSE/P-Way"
"MBR-CR-2026-00116","2026-08-19T09:36:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-8333","CSTM-PUNE","CR","LNL","KYN","UP_MAIN","157.876","161.808","3.932","2.4","km","63.3","94","RAIL_FRAC","Rail Fracture","4.4","3.3","false","N/A","false","None","LNL","Gang Manual Off-Track Pack","45","CURTAILED","3.3","0.82","P. Nair JE/P-Way"
"MBR-WR-2026-00117","2026-08-16T21:19:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-848","BCT-ADI","WR","BVI","PLG","LOOP_LINE","317.932","319.649","1.717","3.8","km","58.7","83.4","CORRUG","Corrugation","4.8","3.6","false","N/A","false","None","BVI","Gang Manual Off-Track Pack","45","SANCTIONED","4.8","0.86","D. Reddy SSE/P-Way"
"MBR-ER-2026-00118","2026-07-25T15:00:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-1813","HWH-ASN","ER","HWH","BDC","UP_MAIN","51.505","54.452","2.947","4.28","km","58","93.4","FISH_BOLT","Fishplate/Bolt Defect","4.2","3.2","false","N/A","false","None","HWH","Gang Manual Off-Track Pack","45","CURTAILED","3.2","0.84","D. Reddy SSE/P-Way"
"MBR-NR-2026-00119","2026-09-21T12:29:00.000Z","RGM","Rail Grinding Machine (72-Stone RGM)","RGM-8627","NDLS-CNB","NR","NDLS","GZB","UP_MAIN","339.067","341.365","2.298","1.83","pass-km","48.1","81.1","RAIL_FRAC","Rail Fracture","4.9","3.7","true","ES-NDLS-UP-01","false","None","NDLS","TRD Tower Wagon + S&T Interlocking Check","75","DEFERRED","0","0.73","P. Nair JE/P-Way"
"MBR-NR-2026-00120","2026-09-08T15:22:00.000Z","CSM","Continuous Action Tamping (09-32 CSM)","CSM-2440","DLI-AMB","NR","SZM","SNP","UP_MAIN","130.777","135.87","5.093","2.07","km","54.6","87","DRAIN_BLOCK","Drainage Blockage","3.5","2.6","false","N/A","false","None","SZM","Gang Manual Off-Track Pack","45","SANCTIONED","3.5","0.78","P. Nair JE/P-Way"
"MBR-WR-2026-00121","2026-09-28T12:19:00.000Z","DTS","Dynamic Track Stabilizer (DGS-62N)","DTS-5861","BCT-ADI","WR","MMCT","BVI","SINGLE_LINE","339.637","345.076","5.439","3.46","km","54","92","SLEEPER_DEF","Sleeper Defect","3.9","2.9","false","N/A","false","None","MMCT","Gang Manual Off-Track Pack","75","SANCTIONED","3.9","0.81","K. Joshi SE/P-Way"
"MBR-CR-2026-00122","2026-07-28T21:43:00.000Z","TRT","Track Relaying Train (P-811 TRT)","TRT-6022","CSTM-PUNE","CR","LNV","PUNE","DN_MAIN","44.051","47.01","2.959","933","sleepers","64.1","82.3","BALL_INSUFF","Insufficient Ballast Cushion","6.3","4.7","true","ES-LNV-UP-03","true","Pt 159A/197B, Track Circuit TC-58","LNV","TRD Tower Wagon + S&T Interlocking Check","75","SANCTIONED","6.3","0.8","A. Verma APWI"
"MBR-NCR-2026-00123","2026-07-27T17:00:00.000Z","3X","3-Sleeper Tamping (09-3X)","3X-1466","DLI-AGC","NCR","NZM","FDB","DN_MAIN","108.186","112.218","4.032","2.93","km","58.9","88.1","GAUGE_TIGHT","Gauge — Tight","4.8","3.6","false","N/A","false","None","NZM","Gang Manual Off-Track Pack","45","DEFERRED","0","0.82","A. Verma APWI"
