"demand_id","notice_number","reconnect_notice_number","date","station_code","division","zone_code","zone_name","line_affected","gear_type","gear_type_name","gear_number","asset_id","work_description","block_type","shadow_pway_combine","requested_minutes","sanctioned_minutes","actual_utilized_minutes","burst_minutes","utilization_percentage","status","points_clamped","signals_held_at_danger","obstruction_test_passed","friction_clutch_torque_normal","track_circuit_relay_verified","joint_trial_run_conducted","sign_off_officer","station_master","safety_precautions_confirmed","digital_signature_valid","latitude","longitude"
"BDMS-DISC-2026-00048","e-T351/RatlamJn/2026/0048",,"2025-10-11","Ratlam Jn","Chakradharpur","SER","South Eastern Railway","Ratlam Jn DN Main Line (Track 2)","TRN","Train Detection System","GR-65968","TRN-001457","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,120,120,114,0,95,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Sanjay Mishra (SSE/Sig/Ratlam Jn)","B. R. Verma (SM/Ratlam Jn)",TRUE,TRUE,27.76,79.19
"BDMS-DISC-2026-00049","e-T351/KazipetJn/2026/0049",,"2026-01-17","Kazipet Jn","Samastipur","ECR","East Central Railway","Kazipet Jn UP Loop Line (Track 3)","CBL","Signal Cables","GR-29470","CBL-000095","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,45,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Ajay Thakur (SSE/Sig/Kazipet Jn)","K. P. Saxena (SM/Kazipet Jn)",FALSE,FALSE,23.02,90.83
"BDMS-DISC-2026-00050","e-T351/CoimbatoreJn/2026/0050","e-T351-REC/CoimbatoreJn/2026/0050","2025-12-12","Coimbatore Jn","Izzatnagar","NER","North Eastern Railway","Coimbatore Jn UP Loop Line (Track 4)","RLY","Relays","GR-97278","RLY-000224","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,90,90,77,0,85.6,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Brij Kishore (SSE/Sig/Coimbatore Jn)","B. R. Verma (SM/Coimbatore Jn)",TRUE,TRUE,16.94,95.19
"BDMS-DISC-2026-00051","e-T351/LucknowNR/2026/0051",,"2026-03-04","Lucknow NR","Bhopal","WCR","West Central Railway","Lucknow NR UP Goods Line (Track 4)","CLS","Color Light Signals","GR-97990","CLS-001344","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,45,45,39,0,86.7,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Sudhir Saxena (SSE/Sig/Lucknow NR)","G. S. Reddy (SM/Lucknow NR)",TRUE,TRUE,13.74,84.56
"BDMS-DISC-2026-00052","e-T351/PuneJn/2026/0052","e-T351-REC/PuneJn/2026/0052","2026-01-14","Pune Jn","Lucknow","NER","North Eastern Railway","Pune Jn UP Main Line (Track 3)","EI","Electronic Interlocking","GR-45504","EI-001513","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,60,60,46,0,76.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Sudhir Saxena (SSE/Sig/Pune Jn)","T. R. Nair (SM/Pune Jn)",TRUE,TRUE,19.76,96.36
"BDMS-DISC-2026-00053","e-T351/ChennaiCentral/2026/0053",,"2025-12-29","Chennai Central","Jhansi","NCR","North Central Railway","Chennai Central UP Main Line (Track 1)","CLS","Color Light Signals","GR-76313","CLS-000806","Axle Counter Wheel Sensor High Frequency Alignment","Traffic Block (Shadow)",TRUE,60,60,50,0,83.3,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Amit Sharma (SSE/Sig/Chennai Central)","G. S. Reddy (SM/Chennai Central)",TRUE,TRUE,22.28,72.43
"BDMS-DISC-2026-00054","e-T351/AhmedabadJn/2026/0054","e-T351-REC/AhmedabadJn/2026/0054","2025-12-24","Ahmedabad Jn","Alipurduar","NFR","Northeast Frontier Railway","Ahmedabad Jn UP Goods Line (Track 3)","CLS","Color Light Signals","GR-51883","CLS-001023","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,60,60,46,0,76.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Harish Menon (SSE/Sig/Ahmedabad Jn)","B. R. Verma (SM/Ahmedabad Jn)",TRUE,TRUE,28.47,94.99
"BDMS-DISC-2026-00055","e-T351/AgraCantt/2026/0055","e-T351-REC/AgraCantt/2026/0055","2025-12-27","Agra Cantt","Bhopal","WCR","West Central Railway","Agra Cantt UP Main Line (Track 1)","PNT","Points/Turnouts","GR-95143","PNT-000030","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,90,90,79,0,87.8,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Om Prakash (SSE/Sig/Agra Cantt)","A. K. Singh (SM/Agra Cantt)",TRUE,TRUE,21.35,91.84
"BDMS-DISC-2026-00056","e-T351/ManmadJn/2026/0056","e-T351-REC/ManmadJn/2026/0056","2026-07-21","Manmad Jn","Prayagraj","NCR","North Central Railway","Manmad Jn DN Goods Line (Track 3)","AXC","Axle Counters","GR-70509","AXC-001159","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,45,45,30,0,66.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Jagdish Lal (SSE/Sig/Manmad Jn)","D. N. Pandey (SM/Manmad Jn)",TRUE,TRUE,31.03,87.24
"BDMS-DISC-2026-00057","e-T351/MysuruJn/2026/0057",,"2026-04-05","Mysuru Jn","Bikaner","NWR","North Western Railway","Mysuru Jn UP Goods Line (Track 4)","PWR","Power Supply Equipment","GR-96736","PWR-000527","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,90,90,102,12,113.3,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Ramesh Tiwari (SSE/Sig/Mysuru Jn)","V. K. Gupta (SM/Mysuru Jn)",TRUE,TRUE,27.56,68.54
"BDMS-DISC-2026-00058","e-T351/LucknowNR/2026/0058","e-T351-REC/LucknowNR/2026/0058","2026-07-19","Lucknow NR","Salem","SR","Southern Railway","Lucknow NR DN Goods Line (Track 4)","PNT","Points/Turnouts","GR-39542","PNT-000614","Color Light Signal Head Replacement & Aspect Checking","S&T Disconnection Notice",FALSE,120,120,110,0,91.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Hemant Bansal (SSE/Sig/Lucknow NR)","T. R. Nair (SM/Lucknow NR)",TRUE,TRUE,19.77,74.7
"BDMS-DISC-2026-00059","e-T351/MysuruJn/2026/0059","e-T351-REC/MysuruJn/2026/0059","2026-08-12","Mysuru Jn","Guntakal","SCR","South Central Railway","Mysuru Jn DN Goods Line (Track 3)","LC","Level Crossing Gates","GR-05229","LC-001211","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,90,90,77,0,85.6,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Hemant Bansal (SSE/Sig/Mysuru Jn)","H. S. Chauhan (SM/Mysuru Jn)",TRUE,TRUE,31.62,79.25
"BDMS-DISC-2026-00060","e-T351/HubliJn/2026/0060","e-T351-REC/HubliJn/2026/0060","2025-10-15","Hubli Jn","Bhusaval","CR","Central Railway","Hubli Jn DN Main Line (Track 1)","RLY","Relays","GR-22471","RLY-001430","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,45,45,33,0,73.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Pravin Patil (SSE/Sig/Hubli Jn)","M. L. Sharma (SM/Hubli Jn)",TRUE,TRUE,30.67,89.2
"BDMS-DISC-2026-00061","e-T351/NewDelhi/2026/0061","e-T351-REC/NewDelhi/2026/0061","2026-04-26","New Delhi","Izzatnagar","NER","North Eastern Railway","New Delhi DN Main Line (Track 3)","TC","Track Circuits","GR-88396","TC-000303","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,45,45,36,0,80,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Dharmendra Pal (SSE/Sig/New Delhi)","J. P. Rao (SM/New Delhi)",TRUE,TRUE,16.46,84.69
"BDMS-DISC-2026-00062","e-T351/RanchiJn/2026/0062","e-T351-REC/RanchiJn/2026/0062","2025-11-24","Ranchi Jn","Bengaluru","SWR","South Western Railway","Ranchi Jn DN Main Line (Track 1)","LC","Level Crossing Gates","GR-29297","LC-000893","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,90,90,79,0,87.8,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Baldev Arora (SSE/Sig/Ranchi Jn)","P. K. Mishra (SM/Ranchi Jn)",TRUE,TRUE,17.34,73.02
"BDMS-DISC-2026-00063","e-T351/SolapurJn/2026/0063","e-T351-REC/SolapurJn/2026/0063","2026-07-31","Solapur Jn","Bilaspur","SECR","South East Central Railway","Solapur Jn DN Main Line (Track 1)","TC","Track Circuits","GR-52568","TC-000359","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,90,90,76,0,84.4,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Chandan Singh (SSE/Sig/Solapur Jn)","J. P. Rao (SM/Solapur Jn)",TRUE,TRUE,8.71,88.01
"BDMS-DISC-2026-00064","e-T351/AsansolJn/2026/0064",,"2026-07-11","Asansol Jn","Madgaon","KRCL","Konkan Railway","Asansol Jn UP Goods Line (Track 3)","PNT","Points/Turnouts","GR-96524","PNT-001144","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,120,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Ashok Rao (SSE/Sig/Asansol Jn)","N. K. Joshi (SM/Asansol Jn)",FALSE,FALSE,31.17,84.36
"BDMS-DISC-2026-00065","e-T351/VaranasiJn/2026/0065","e-T351-REC/VaranasiJn/2026/0065","2025-11-14","Varanasi Jn","Rangiya","NFR","Northeast Frontier Railway","Varanasi Jn UP Main Line (Track 2)","RLY","Relays","GR-71211","RLY-001123","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,90,90,84,0,93.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Kamlesh Joshi (SSE/Sig/Varanasi Jn)","M. L. Sharma (SM/Varanasi Jn)",TRUE,TRUE,18.27,80.7
"BDMS-DISC-2026-00066","e-T351/KanpurCentral/2026/0066","e-T351-REC/KanpurCentral/2026/0066","2025-11-24","Kanpur Central","Delhi","NR","Northern Railway","Kanpur Central UP Main Line (Track 2)","RLY","Relays","GR-67245","RLY-000823","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,120,120,112,0,93.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Jagdish Lal (SSE/Sig/Kanpur Central)","J. P. Rao (SM/Kanpur Central)",TRUE,TRUE,10.63,93.67
"BDMS-DISC-2026-00067","e-T351/RanchiJn/2026/0067",,"2026-05-29","Ranchi Jn","Mumbai","CR","Central Railway","Ranchi Jn UP Loop Line (Track 1)","PNT","Points/Turnouts","GR-82714","PNT-000003","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,60,60,55,0,91.7,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Govind Ram (SSE/Sig/Ranchi Jn)","J. P. Rao (SM/Ranchi Jn)",TRUE,TRUE,18.91,70.83
"BDMS-DISC-2026-00068","e-T351/MaduraiJn/2026/0068","e-T351-REC/MaduraiJn/2026/0068","2026-01-09","Madurai Jn","Asansol","ER","Eastern Railway","Madurai Jn UP Main Line (Track 1)","PWR","Power Supply Equipment","GR-61114","PWR-000297","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,120,120,114,0,95,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Shankar Dey (SSE/Sig/Madurai Jn)","A. K. Singh (SM/Madurai Jn)",TRUE,TRUE,32.29,91.82
"BDMS-DISC-2026-00069","e-T351/GuntakalJn/2026/0069",,"2026-03-02","Guntakal Jn","Ajmer","NWR","North Western Railway","Guntakal Jn DN Loop Line (Track 4)","TC","Track Circuits","GR-41462","TC-001396","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,120,120,109,0,90.8,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Shankar Dey (SSE/Sig/Guntakal Jn)","K. P. Saxena (SM/Guntakal Jn)",TRUE,TRUE,20.34,93.11
"BDMS-DISC-2026-00070","e-T351/GorakhpurJn/2026/0070","e-T351-REC/GorakhpurJn/2026/0070","2025-12-25","Gorakhpur Jn","Mughalsarai","ECR","East Central Railway","Gorakhpur Jn DN Loop Line (Track 3)","TC","Track Circuits","GR-24173","TC-000089","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,60,60,53,0,88.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,"Ashok Rao (SSE/Sig/Gorakhpur Jn)","K. P. Saxena (SM/Gorakhpur Jn)",TRUE,TRUE,8.93,74.48
"BDMS-DISC-2026-00071","e-T351/MaldaTown/2026/0071",,"2025-11-11","Malda Town","Nanded","SCR","South Central Railway","Malda Town UP Goods Line (Track 2)","EI","Electronic Interlocking","GR-18321","EI-000389","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,60,60,50,0,83.3,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Sunil Das (SSE/Sig/Malda Town)","B. R. Verma (SM/Malda Town)",TRUE,TRUE,12.56,94.19
"BDMS-DISC-2026-00072","e-T351/Thiruvananthapuram/2026/0072",,"2026-01-24","Thiruvananthapuram","Chakradharpur","SER","South Eastern Railway","Thiruvananthapuram DN Main Line (Track 1)","CLS","Color Light Signals","GR-10641","CLS-000036","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,120,120,111,0,92.5,"Active Disconnection (SM Panel Locked)",TRUE,TRUE,FALSE,,,FALSE,"Krishna Murthy (SSE/Sig/Thiruvananthapuram)","J. P. Rao (SM/Thiruvananthapuram)",TRUE,TRUE,26.13,96.49
"BDMS-DISC-2026-00073","e-T351/LucknowNR/2026/0073","e-T351-REC/LucknowNR/2026/0073","2026-02-10","Lucknow NR","Guntur","SCR","South Central Railway","Lucknow NR DN Goods Line (Track 4)","TC","Track Circuits","GR-64037","TC-001024","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,90,90,85,0,94.4,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Ravi Shankar (SSE/Sig/Lucknow NR)","G. S. Reddy (SM/Lucknow NR)",TRUE,TRUE,21.71,74.97
"BDMS-DISC-2026-00074","e-T351/GorakhpurJn/2026/0074",,"2025-11-14","Gorakhpur Jn","Ranchi","SER","South Eastern Railway","Gorakhpur Jn UP Main Line (Track 2)","CLS","Color Light Signals","GR-16312","CLS-000617","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,45,45,39,0,86.7,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Pravin Patil (SSE/Sig/Gorakhpur Jn)","G. S. Reddy (SM/Gorakhpur Jn)",TRUE,TRUE,32.33,68.5
"BDMS-DISC-2026-00075","e-T351/ChennaiCentral/2026/0075",,"2026-01-29","Chennai Central","Nagpur","CR","Central Railway","Chennai Central UP Goods Line (Track 3)","AXC","Axle Counters","GR-08273","AXC-001541","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,90,90,107,17,118.9,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Kishore Nath (SSE/Sig/Chennai Central)","K. P. Saxena (SM/Chennai Central)",TRUE,TRUE,19.47,71.5
"BDMS-DISC-2026-00076","e-T351/SalemJn/2026/0076",,"2025-11-29","Salem Jn","Madgaon","KRCL","Konkan Railway","Salem Jn DN Goods Line (Track 2)","EI","Electronic Interlocking","GR-83618","EI-000757","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,90,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Dharmendra Pal (SSE/Sig/Salem Jn)","M. L. Sharma (SM/Salem Jn)",FALSE,FALSE,14.23,89.94
"BDMS-DISC-2026-00077","e-T351/Thiruvananthapuram/2026/0077","e-T351-REC/Thiruvananthapuram/2026/0077","2026-06-07","Thiruvananthapuram","Katihar","NFR","Northeast Frontier Railway","Thiruvananthapuram UP Main Line (Track 1)","PWR","Power Supply Equipment","GR-10555","PWR-001060","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,90,90,75,0,83.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Kamlesh Joshi (SSE/Sig/Thiruvananthapuram)","D. N. Pandey (SM/Thiruvananthapuram)",TRUE,TRUE,17.89,73.75
"BDMS-DISC-2026-00078","e-T351/JabalpurJn/2026/0078","e-T351-REC/JabalpurJn/2026/0078","2025-09-12","Jabalpur Jn","Lucknow","NER","North Eastern Railway","Jabalpur Jn DN Goods Line (Track 1)","OFC","Optical Fibre Cable","GR-95287","OFC-000761","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,45,45,33,0,73.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Sunil Das (SSE/Sig/Jabalpur Jn)","R. N. Srivastava (SM/Jabalpur Jn)",TRUE,TRUE,28.43,90.37
"BDMS-DISC-2026-00079","e-T351/WadiJn/2026/0079",,"2026-09-01","Wadi Jn","Sealdah","ER","Eastern Railway","Wadi Jn UP Main Line (Track 4)","PWR","Power Supply Equipment","GR-66821","PWR-001367","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,60,60,54,0,90,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Govind Ram (SSE/Sig/Wadi Jn)","M. L. Sharma (SM/Wadi Jn)",TRUE,TRUE,13.13,75.29
"BDMS-DISC-2026-00080","e-T351/DhanbadJn/2026/0080","e-T351-REC/DhanbadJn/2026/0080","2026-02-15","Dhanbad Jn","Samastipur","ECR","East Central Railway","Dhanbad Jn UP Goods Line (Track 2)","EI","Electronic Interlocking","GR-82483","EI-001448","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,60,60,47,0,78.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Pankaj Dubey (SSE/Sig/Dhanbad Jn)","M. L. Sharma (SM/Dhanbad Jn)",TRUE,TRUE,28.55,76.58
"BDMS-DISC-2026-00081","e-T351/AhmedabadJn/2026/0081",,"2026-04-29","Ahmedabad Jn","Mysuru","SWR","South Western Railway","Ahmedabad Jn DN Loop Line (Track 1)","PNT","Points/Turnouts","GR-54865","PNT-000667","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,120,120,115,0,95.8,"Pending Sanction",TRUE,TRUE,FALSE,,,FALSE,"Manoj Verma (SSE/Sig/Ahmedabad Jn)","T. R. Nair (SM/Ahmedabad Jn)",TRUE,TRUE,9.08,93.55
"BDMS-DISC-2026-00082","e-T351/NewDelhi/2026/0082",,"2026-08-23","New Delhi","Bikaner","NWR","North Western Railway","New Delhi DN Loop Line (Track 3)","AXC","Axle Counters","GR-70526","AXC-000875","Point Machine Obstruction & Friction Clutch Test (G&SR 3.51)","Traffic Block & Disconnection",TRUE,90,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Shankar Dey (SSE/Sig/New Delhi)","N. K. Joshi (SM/New Delhi)",FALSE,FALSE,15.33,94.49
"BDMS-DISC-2026-00083","e-T351/Warangal/2026/0083",,"2026-07-11","Warangal","Mysuru","SWR","South Western Railway","Warangal DN Loop Line (Track 4)","TC","Track Circuits","GR-68857","TC-000112","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,90,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Suresh Yadav (SSE/Sig/Warangal)","L. K. Das (SM/Warangal)",FALSE,FALSE,32.79,91.14
"BDMS-DISC-2026-00084","e-T351/Bhubaneswar/2026/0084","e-T351-REC/Bhubaneswar/2026/0084","2025-12-02","Bhubaneswar","Kota","WCR","West Central Railway","Bhubaneswar DN Main Line (Track 4)","TC","Track Circuits","GR-47586","TC-000078","Insulated Rail Joint (IRJ) End Post Replacement at Point","Joint Traffic Block (S&T + P-Way)",TRUE,60,60,51,0,85,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Sunil Das (SSE/Sig/Bhubaneswar)","J. P. Rao (SM/Bhubaneswar)",TRUE,TRUE,24.07,75.48
"BDMS-DISC-2026-00085","e-T351/Bhubaneswar/2026/0085","e-T351-REC/Bhubaneswar/2026/0085","2026-08-20","Bhubaneswar","Secunderabad","SCR","South Central Railway","Bhubaneswar DN Main Line (Track 1)","RLY","Relays","GR-67641","RLY-000266","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,60,60,55,0,91.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Vikram Patel (SSE/Sig/Bhubaneswar)","D. N. Pandey (SM/Bhubaneswar)",TRUE,TRUE,27.11,86.15
"BDMS-DISC-2026-00086","e-T351/Bhubaneswar/2026/0086","e-T351-REC/Bhubaneswar/2026/0086","2026-08-17","Bhubaneswar","Sonpur","ECR","East Central Railway","Bhubaneswar UP Main Line (Track 4)","TC","Track Circuits","GR-15393","TC-001364","Signal Cable Re-termination at Location Box","S&T Disconnection Notice",FALSE,45,45,30,0,66.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Jagdish Lal (SSE/Sig/Bhubaneswar)","T. R. Nair (SM/Bhubaneswar)",TRUE,TRUE,15.29,71.65
"BDMS-DISC-2026-00087","e-T351/LucknowNR/2026/0087","e-T351-REC/LucknowNR/2026/0087","2025-09-25","Lucknow NR","Palghat","SR","Southern Railway","Lucknow NR DN Loop Line (Track 2)","LED","LED Signal Units","GR-63813","LED-001650","Level Crossing Gate Interlocking Wiring Modification","Traffic Block & Disconnection",FALSE,120,120,108,0,90,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Pankaj Dubey (SSE/Sig/Lucknow NR)","V. K. Gupta (SM/Lucknow NR)",TRUE,TRUE,12.42,95.96
"BDMS-DISC-2026-00088","e-T351/LucknowNR/2026/0088","e-T351-REC/LucknowNR/2026/0088","2026-04-03","Lucknow NR","Bikaner","NWR","North Western Railway","Lucknow NR DN Main Line (Track 1)","CLS","Color Light Signals","GR-22930","CLS-000431","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,60,60,47,0,78.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Nitin Agarwal (SSE/Sig/Lucknow NR)","D. N. Pandey (SM/Lucknow NR)",TRUE,TRUE,13.01,96.13
"BDMS-DISC-2026-00089","e-T351/Nanded/2026/0089","e-T351-REC/Nanded/2026/0089","2026-07-04","Nanded","Adra","SER","South Eastern Railway","Nanded DN Goods Line (Track 3)","EI","Electronic Interlocking","GR-47369","EI-000544","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,60,60,50,0,83.3,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Ajay Thakur (SSE/Sig/Nanded)","S. K. Tiwari (SM/Nanded)",TRUE,TRUE,32.81,85.49
"BDMS-DISC-2026-00090","e-T351/Visakhapatnam/2026/0090",,"2026-05-23","Visakhapatnam","Bikaner","NWR","North Western Railway","Visakhapatnam UP Goods Line (Track 4)","CLS","Color Light Signals","GR-22335","CLS-001249","Power Supply IPS Module Replacement & Load Test","S&T Disconnection Notice",FALSE,120,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Tapan Roy (SSE/Sig/Visakhapatnam)","B. R. Verma (SM/Visakhapatnam)",FALSE,FALSE,17.45,70.1
"BDMS-DISC-2026-00091","e-T351/CoimbatoreJn/2026/0091","e-T351-REC/CoimbatoreJn/2026/0091","2026-04-10","Coimbatore Jn","Asansol","ER","Eastern Railway","Coimbatore Jn UP Loop Line (Track 2)","CLS","Color Light Signals","GR-44231","CLS-000547","Electronic Interlocking (EI) Object Controller Card Hot-Swap & Test","Disconnection & Traffic Block",FALSE,90,90,85,0,94.4,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Lalit Mohan (SSE/Sig/Coimbatore Jn)","J. P. Rao (SM/Coimbatore Jn)",TRUE,TRUE,32.17,73.9
"BDMS-DISC-2026-00092","e-T351/KotaJn/2026/0092","e-T351-REC/KotaJn/2026/0092","2026-01-05","Kota Jn","Khurda Road","ECoR","East Coast Railway","Kota Jn DN Loop Line (Track 3)","TC","Track Circuits","GR-85628","TC-000869","Track Circuit Bootleg & Bond Replacement","Traffic Block (Shadow)",TRUE,60,60,55,0,91.7,"Reconnected (Fit for Traffic)",TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,"Baldev Arora (SSE/Sig/Kota Jn)","L. K. Das (SM/Kota Jn)",TRUE,TRUE,11.94,78.9
"BDMS-DISC-2026-00093","e-T351/IndoreJn/2026/0093",,"2025-11-21","Indore Jn","Bhopal","WCR","West Central Railway","Indore Jn UP Goods Line (Track 3)","PNT","Points/Turnouts","GR-76698","PNT-001391","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,45,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Ganesh Iyer (SSE/Sig/Indore Jn)","D. N. Pandey (SM/Indore Jn)",FALSE,FALSE,23.93,88.15
"BDMS-DISC-2026-00094","e-T351/MysuruJn/2026/0094",,"2026-01-04","Mysuru Jn","Secunderabad","SCR","South Central Railway","Mysuru Jn UP Goods Line (Track 2)","CLS","Color Light Signals","GR-09164","CLS-001324","Relay Replacement & Circuit Continuity Verification","S&T Disconnection Notice",FALSE,45,0,0,0,0,"Refused by Controller",FALSE,FALSE,FALSE,,,FALSE,"Satish Chandra (SSE/Sig/Mysuru Jn)","B. R. Verma (SM/Mysuru Jn)",FALSE,FALSE,14.75,68.61
